0.6823529411764706 0.08627450980392157 0.07450980392156863
0.7764705882352941 0.2 0.08431372549019608
0.13725490196078433 0.8941176470588236 0.07254901960784314
0.3176470588235294 0.6470588235294118 0.08627450980392157
0.8156862745098039 0.6627450980392157 0.07058823529411765
0.5058823529411764 0.2784313725490196 0.08235294117647059
0.41568627450980394 0.12941176470588237 0.07450980392156863
0.6431372549019608 0.5058823529411764 0.06666666666666667
0.9019607843137255 0.09019607843137255 0.07254901960784314
0.5254901960784314 0.43137254901960786 0.07254901960784314
0.6549019607843137 0.25882352941176473 0.07450980392156863
0.2235294117647059 0.3137254901960784 0.06274509803921569
0.796078431372549 0.8470588235294118 0.06862745098039216
0.5294117647058824 0.796078431372549 0.07647058823529412
0.2627450980392157 0.49411764705882355 0.07450980392156863
0.8941176470588236 0.48627450980392156 0.06666666666666667
0.7529411764705882 0.4196078431372549 0.07450980392156863
0.12156862745098039 0.5019607843137255 0.06862745098039216
0.6745098039215687 0.8980392156862745 0.07450980392156863
0.10588235294117647 0.21176470588235294 0.07254901960784314
0.5725490196078431 0.6392156862745098 0.06862745098039216
0.45098039215686275 0.592156862745098 0.07254901960784314
0.8745098039215686 0.33725490196078434 0.07647058823529412
0.23529411764705882 0.14901960784313725 0.07647058823529412
0.03529411764705882 0.34901960784313724 0.07647058823529412
0.5607843137254902 0.9803921568627451 0.06666666666666667
0.1803921568627451 0.7490196078431373 0.07647058823529412
0.37254901960784315 0.27450980392156865 0.07647058823529412
0.6862745098039216 0.7372549019607844 0.07058823529411765
0.9490196078431372 0.7411764705882353 0.07254901960784314
0.43137254901960786 1.0 0.06274509803921569
0.30980392156862746 0.8235294117647058 0.06274509803921569
0.28627450980392155 0.9647058823529412 0.0803921568627451
0.050980392156862744 0.6470588235294118 0.06666666666666667
0.9882352941176471 0.23137254901960785 0.0784313725490196
